Stn_Name,Lat,Long,Prov,Tm,DwTm,D,Tx,DwTx,Tn,DwTn,S,DwS,S%N,P,DwP,P%N,S_G,Pd,BS,DwBS,BS%,HDD,CDD,Clim_ID,time
SAVANNA AGCM,56.076,-119.345,AB,16.2,2,NA,27.7,2,7.1,0,,,NA,37.6,5,NA,,11,,,NA,59.6,8.0,3075770,1498888800.0
SIMONETTE,54.425,-117.741,AB,15.8,6,1.0,28.0,3,7.0,3,0.0,3,NA,150.1,3,NA,0.0,13,,,NA,56.0,2.0,3075937,1498888800.0
SPIRIT RIVER AUTO STATION,55.695,-119.230,AB,15.2,3,NA,25.7,3,6.1,0,,,NA,51.2,3,NA,,9,,,NA,82.9,4.1,3076069,1498888800.0
TEEPEE CREEK AGCM,55.352,-118.408,AB,15.8,6,NA,27.0,5,3.9,1,,,NA,24.1,7,NA,,6,,,NA,56.4,1.7,3076366,1498888800.0
VALLEYVIEW AGDM,55.098,-117.199,AB,16.4,0,NA,29.0,0,0.0,0,,,NA,56.3,1,NA,,11,,,NA,56.9,7.3,3076680,1498888800.0
GARDEN RIVER,58.711,-113.866,AB,18.8,0,NA,38.1,0,-0.8,0,,,NA,40.8,1,NA,,10,,,NA,23.9,49.1,307KPFP,1498888800.0
COLD LAKE A,54.417,-110.283,AB,18.6,0,1.2,30.1,0,5.2,0,0.0,0,NA,107.6,0,137.0,0.0,10,,,NA,22.7,40.5,3081680,1498888800.0
DUPRE AGCM,54.367,-110.868,AB,17.4,0,NA,29.4,0,4.6,0,,,NA,96.7,0,NA,,11,,,NA,37.0,19.7,3081690,1498888800.0
ABEE AGDM,54.283,-112.967,AB,14.2,4,NA,24.9,3,3.1,1,,,NA,55.7,4,NA,,7,,,NA,102.7,0.7,3010010,1501567200.0
ALBERT HALL AGCM,53.113,-111.181,AB,16.1,0,NA,30.0,0,3.2,0,,,NA,36.6,0,NA,,6,,,NA,61.7,2.3,3010060,1501567200.0
ALLIANCE AGCM,52.315,-111.779,AB,17.1,0,NA,33.8,0,2.2,0,,,NA,44.2,1,NA,,4,,,NA,49.1,19.8,3010162,1501567200.0
ANDREW AGDM,53.917,-112.279,AB,15.4,1,NA,25.9,0,4.5,1,,,NA,38.3,1,NA,,7,,,NA,80.5,1.5,3010237,1501567200.0
BELLSHILL AGCM,52.582,-111.465,AB,17.6,7,NA,30.7,6,4.9,3,,,NA,18.1,7,NA,,4,,,NA,30.1,19.9,3010650,1501567200.0
BODO AGDM,52.124,-110.101,AB,17.5,1,NA,31.8,0,5.8,1,,,NA,35.7,1,NA,,3,,,NA,38.9,23.5,3010730,1501567200.0
BRETON PLOTS,53.089,-114.441,AB,15.4,0,NA,28.2,0,2.7,0,,,NA,43.8,0,NA,,8,,,NA,83.2,3.7,3010816,1501567200.0
BUSBY AGCM,53.931,-113.922,AB,15.1,0,NA,26.6,0,2.2,0,,,NA,35.6,0,NA,,6,,,NA,93.5,2.2,3010979,1501567200.0
CADOGAN AGCM,52.334,-110.510,AB,17.5,0,NA,30.1,0,5.3,0,,,NA,79.2,1,NA,,4,,,NA,35.6,18.6,3010992,1501567200.0
CAMROSE,53.050,-112.817,AB,16.1,1,0.3,29.5,1,3.4,0,,,NA,47.8,1,NA,,5,,,NA,63.1,5.8,3011240,1501567200.0
CONSORT AGDM,51.937,-110.713,AB,17.5,2,NA,30.7,1,5.3,1,,,NA,,,NA,,,,,NA,34.2,18.7,3011815,1501567200.0
CORONATION CLIMATE,52.074,-111.449,AB,17.0,0,NA,33.4,0,3.2,0,,,NA,19.8,0,NA,,3,,,NA,53.8,23.1,3011887,1501567200.0
CRESTOMERE AGCM,52.733,-113.903,AB,15.5,2,NA,30.4,2,1.7,0,,,NA,64.1,2,NA,,7,,,NA,75.9,2.4,3011892,1501567200.0
DELBURNE AGCM,52.183,-113.176,AB,17.0,0,NA,31.0,0,3.5,0,,,NA,22.3,1,NA,,6,,,NA,48.9,18.5,3012050,1501567200.0
DEWBERRY AGCM,53.659,-110.588,AB,16.3,4,NA,28.2,3,6.4,1,,,NA,76.2,4,NA,,6,,,NA,48.0,2.5,3012073,1501567200.0
EDGERTON AGCM,52.778,-110.433,AB,16.9,3,NA,31.6,1,6.0,3,,,NA,99.6,3,NA,,4,,,NA,38.6,9.0,3012192,1501567200.0
EDMONTON INTERNATIONAL CS,53.307,-113.606,AB,15.1,0,NA,28.9,0,1.6,0,,,NA,34.7,0,NA,,8,,,NA,92.1,3.6,3012206,1501567200.0
EDMONTON BLATCHFORD,53.573,-113.517,AB,17.8,0,NA,28.9,0,6.5,0,,,NA,30.8,0,NA,,7,,,NA,29.3,24.1,3012209,1501567200.0
EDMONTON NAMAO AWOS A,53.667,-113.467,AB,15.7,4,NA,27.5,3,5.1,1,,,NA,10.0,3,NA,,4,,,NA,65.1,4.2,3012212,1501567200.0
EDMONTON INTL A,53.310,-113.579,AB,15.2,0,NA,29.4,0,1.8,0,0.0,0,NA,41.0,0,NA,,9,,,NA,90.5,3.8,3012216,1501567200.0
EDMONTON VILLENEUVE A,53.668,-113.856,AB,16.1,4,NA,27.9,4,3.7,4,,,NA,25.2,4,NA,,5,,,NA,55.7,3.3,3012229,1501567200.0
EDMONTON STONY PLAIN,53.548,-114.108,AB,16.7,0,0.7,27.9,0,5.9,0,0.0,0,0.0,23.6,0,37.0,0.0,7,,,NA,47.3,7.8,301222F,1501567200.0
ELK ISLAND NAT PARK,53.683,-112.868,AB,16.4,0,0.7,28.4,0,4.7,0,,,NA,42.8,0,81.0,,6,,,NA,59.5,8.6,3012275,1501567200.0
FABYAN,52.967,-111.000,AB,15.5,0,-0.4,29.0,0,2.0,0,0.0,0,0.0,56.8,0,93.0,0.0,5,,,NA,79.0,2.3,3012515,1501567200.0
FERINTOSH AGCM,52.744,-112.858,AB,15.4,1,NA,29.1,0,3.1,1,,,NA,49.3,1,NA,,7,,,NA,82.5,3.6,3012590,1501567200.0
FORESTBURG PLANT SITE,52.467,-112.120,AB,17.7,0,0.3,31.0,0,7.0,0,0.0,0,NA,15.2,0,27.0,0.0,6,,,NA,33.5,24.7,3012652,1501567200.0
FORESTBURG AGCM,52.548,-112.123,AB,16.3,1,NA,31.6,1,2.8,0,,,NA,16.3,1,NA,,5,,,NA,60.5,8.1,3012653,1501567200.0
FORT SASKATCHEWAN,53.717,-113.183,AB,16.9,8,0.9,33.0,8,5.0,8,0.0,8,NA,29.9,8,NA,0.0,8,,,NA,38.1,12.1,3012710,1501567200.0
GILT EDGE NORTH AGCM,53.071,-110.621,AB,16.5,4,NA,30.0,4,3.5,0,,,NA,25.1,4,NA,,4,,,NA,44.6,5.0,3012790,1501567200.0
GLENEVIS AGCM,53.833,-114.539,AB,15.7,4,NA,26.5,3,3.8,1,,,NA,,,NA,,,,,NA,65.7,4.2,3012818,1501567200.0
HALKIRK AGCM,52.116,-112.164,AB,16.7,0,NA,33.4,0,3.1,0,,,NA,1.6,28,NA,,1,,,NA,59.4,18.8,3012999,1501567200.0
HEMARUKA AGCM,51.780,-111.212,AB,17.5,0,NA,35.3,0,2.6,0,,,NA,22.7,5,NA,,6,,,NA,41.2,25.5,3013140,1501567200.0
HOLDEN AGDM,53.185,-112.246,AB,15.9,7,NA,28.8,5,5.2,3,,,NA,41.3,8,NA,,7,,,NA,55.4,4.2,3013340,1501567200.0
HUGHENDEN AGCM,52.578,-110.784,AB,17.0,2,NA,31.1,1,5.0,1,,,NA,59.7,3,NA,,3,,,NA,40.1,12.1,3013362,1501567200.0
KILLAM AGDM,52.848,-111.872,AB,15.7,3,NA,30.3,0,2.8,3,,,NA,47.5,3,NA,,15,,,NA,66.8,3.2,3013640,1501567200.0
KITSCOTY AGCM,53.353,-110.416,AB,16.3,1,NA,28.3,1,6.4,0,,,NA,90.6,1,NA,,5,,,NA,53.9,3.2,3013660,1501567200.0
LEGAL AGCM,54.003,-113.474,AB,16.2,10,NA,26.9,9,5.7,4,,,NA,12.9,11,NA,,3,,,NA,42.6,4.6,3013790,1501567200.0
LINDBERGH AGDM,53.943,-110.579,AB,14.7,5,NA,25.4,2,3.0,3,,,NA,42.5,6,NA,,5,,,NA,85.1,0.0,3013921,1501567200.0
LLOYDMINSTER,53.309,-110.073,AB,16.1,7,NA,27.4,7,6.1,4,,,NA,49.2,7,NA,,6,,,NA,48.8,2.3,3013959,1501567200.0
LLOYDMINSTER A,53.309,-110.073,AB,16.3,0,0.4,27.5,0,6.0,0,0.0,0,0.0,75.6,0,126.0,0.0,9,,,NA,55.3,2.9,3013961,1501567200.0
HOLDEN SOUTH,53.083,-112.267,AB,,,NA,,,,,0.0,1,NA,56.4,1,NA,0.0,8,,,NA,,,3013C44,1501567200.0
MANNVILLE AGCM,53.456,-111.255,AB,16.0,0,NA,28.9,0,4.9,0,,,NA,27.6,0,NA,,7,,,NA,65.6,3.3,3014195,1501567200.0
MONITOR,52.017,-110.550,AB,,,NA,,,,,0.0,0,NA,38.0,0,71.0,0.0,4,,,NA,,,3014600,1501567200.0
MUNDARE AGDM,53.567,-112.300,AB,15.7,10,NA,28.3,8,5.5,3,,,NA,23.3,11,NA,,6,,,NA,50.1,1.6,3014665,1501567200.0
MYRNAM AGCM,53.720,-111.114,AB,15.6,9,NA,28.6,5,3.7,8,,,NA,32.5,10,NA,,4,,,NA,53.8,1.2,3014690,1501567200.0
NEW SAREPTA AGCM,53.262,-113.165,AB,15.7,1,NA,29.5,0,2.9,1,,,NA,46.7,1,NA,,7,,,NA,74.4,5.0,3014795,1501567200.0
OLIVER AGDM,53.650,-113.350,AB,15.5,3,NA,28.1,1,3.0,2,,,NA,,,NA,,,,,NA,73.9,4.3,3014921,1501567200.0
RADWAY AGCM,53.995,-112.879,AB,15.8,0,NA,27.4,0,4.1,0,,,NA,,,NA,,,,,NA,72.9,3.3,3015346,1501567200.0
RANFURLY AUTO,53.425,-111.726,AB,16.4,0,NA,28.0,0,5.2,0,,,NA,16.5,0,NA,,5,,,NA,55.1,5.6,3015401,1501567200.0
RIBSTONE SOUTH AGCM,52.587,-110.343,AB,16.4,15,NA,28.4,10,4.0,12,,,NA,10.2,15,NA,,1,,,NA,33.0,7.0,3015480,1501567200.0
RIVERCOURSE AGCM,53.019,-110.102,AB,15.9,1,NA,28.8,0,5.2,1,,,NA,65.6,1,NA,,6,,,NA,64.3,1.9,3015501,1501567200.0
ROCKY MTN HOUSE (AUT),52.421,-114.912,AB,14.5,0,NA,28.6,0,-0.1,0,,,NA,23.6,0,NA,,7,,,NA,110.3,0.6,3015523,1501567200.0
ROSALIND AGCM,52.780,-112.428,AB,16.1,0,NA,31.0,0,2.8,0,,,NA,36.5,0,NA,,8,,,NA,67.2,7.5,3015600,1501567200.0
ST. LINA AGCM,54.282,-111.453,AB,15.6,7,NA,26.1,5,6.1,4,,,NA,48.2,6,NA,,8,,,NA,58.2,0.3,3015673,1501567200.0
ST. PAUL AGCM,54.011,-111.272,AB,16.1,0,NA,26.3,0,4.6,0,,,NA,20.5,17,NA,,4,,,NA,63.0,2.7,3015676,1501567200.0
SEDALIA AGCM,51.590,-110.755,AB,18.2,0,NA,35.6,0,4.6,0,,,NA,28.5,2,NA,,5,,,NA,26.8,32.3,3015797,1501567200.0
SHONTS AGCM,53.333,-112.539,AB,15.6,0,NA,28.9,0,2.8,0,,,NA,48.2,0,NA,,9,,,NA,79.2,3.6,3015900,1501567200.0
SMOKY LAKE AGDM,54.278,-112.499,AB,15.4,0,NA,25.5,0,5.2,0,,,NA,40.7,1,NA,,8,,,NA,83.9,2.5,3016022,1501567200.0
SPONDIN AGCM,51.816,-111.683,AB,17.3,0,NA,34.8,0,3.9,0,,,NA,12.5,25,NA,,3,,,NA,46.2,24.1,3016070,1501567200.0
STETTLER AGDM,52.347,-112.596,AB,16.7,4,NA,31.8,3,5.0,1,,,NA,28.9,4,NA,,2,,,NA,46.9,12.5,3016124,1501567200.0
THORSBY AGCM,53.217,-113.895,AB,15.3,7,NA,28.8,6,2.8,1,,,NA,17.8,8,NA,,4,,,NA,67.1,2.1,3016441,1501567200.0
TOMAHAWK AGDM,53.439,-114.718,AB,15.2,0,NA,26.7,0,2.6,0,,,NA,30.5,0,NA,,5,,,NA,89.2,0.9,3016505,1501567200.0
TULLIBY LAKE AGCM,53.664,-110.081,AB,15.9,4,NA,28.0,4,3.4,0,,,NA,50.0,4,NA,,3,,,NA,58.4,1.2,3016593,1501567200.0
UNCAS,53.500,-113.033,AB,,,NA,,,,,0.0,0,NA,35.2,0,NA,0.0,8,,,NA,,,3016650,1501567200.0
TWO HILLS AGDM,53.625,-111.678,AB,16.0,4,NA,26.3,3,5.8,1,,,NA,25.5,5,NA,,6,,,NA,56.7,4.0,3016655,1501567200.0
VERMILION AGDM,53.344,-110.882,AB,15.7,3,NA,29.4,1,3.2,2,,,NA,44.1,3,NA,,6,,,NA,65.8,2.1,3016802,1501567200.0
VIKING AGCM,53.182,-111.732,AB,16.3,1,NA,28.8,0,5.4,1,,,NA,29.8,1,NA,,6,,,NA,59.6,7.4,3016841,1501567200.0
VILNA AGCM,54.130,-111.921,AB,15.5,9,NA,26.1,8,5.4,3,,,NA,42.4,10,NA,,7,,,NA,55.4,0.0,3016852,1501567200.0
VIOLET GROVE CS,53.144,-115.126,AB,15.2,0,NA,26.8,0,3.7,0,,,NA,55.9,0,NA,,6,,,NA,87.4,0.8,3016860,1501567200.0
VEGREVILLE,53.505,-112.098,AB,16.6,0,1.0,29.0,0,3.9,0,,,NA,26.6,0,51.0,,6,,,NA,48.7,4.7,3016GF0,1501567200.0
WETASKIWIN AGCM,52.980,-113.444,AB,15.2,8,NA,30.1,7,2.3,2,,,NA,24.7,10,NA,,6,,,NA,65.7,1.8,3017282,1501567200.0
EDMONTON STONY PLAIN CS,53.547,-114.108,AB,16.4,1,NA,27.5,1,5.8,0,,,NA,17.9,1,NA,,6,,,NA,52.6,5.3,301A001,1501567200.0
ESTHER 1,51.670,-110.206,AB,17.7,0,NA,34.6,0,4.0,0,,,NA,20.0,0,NA,,4,,,NA,32.2,24.4,301B460,1501567200.0
UNIVERSITY OF ALBERTA METABOLIC CENTRE,53.517,-113.533,AB,17.9,0,2.0,29.0,0,7.0,0,0.0,0,NA,42.2,0,57.0,0.0,7,,,NA,27.3,23.1,301FFNJ,1501567200.0
WAINWRIGHT CFB AIRFIELD 21,52.829,-111.096,AB,17.0,0,NA,30.4,0,5.1,0,,,NA,35.6,2,NA,,4,,,NA,42.6,12.1,301S001,1501567200.0
ACADIA VALLEY,51.066,-110.317,AB,18.7,0,NA,33.8,0,6.5,0,,,NA,20.1,0,NA,,3,,,NA,23.3,43.5,3020035,1501567200.0
ATLEE AGCM,50.810,-111.006,AB,18.9,0,NA,34.2,0,6.7,0,,,NA,8.4,1,NA,,3,,,NA,24.1,53.5,3020405,1501567200.0
BEISEKER AGCM,51.379,-113.357,AB,15.8,5,NA,34.3,5,1.3,4,,,NA,23.6,5,NA,,3,,,NA,62.6,4.6,3020610,1501567200.0
BIG VALLEY AGCM,51.998,-112.803,AB,17.6,0,NA,33.0,0,4.2,0,,,NA,32.1,1,NA,,5,,,NA,38.5,27.4,3020679,1501567200.0
CRAIGMYLE AGCM,51.775,-112.252,AB,17.4,1,NA,34.1,1,4.0,0,,,NA,26.8,1,NA,,5,,,NA,42.3,25.4,3021912,1501567200.0
CRAIGMYLE,51.767,-112.283,AB,17.5,0,1.3,34.0,0,2.5,0,0.0,0,NA,19.8,0,34.0,0.0,5,,,NA,38.6,21.6,3021940,1501567200.0
DRUMHELLER EAST,51.445,-112.677,AB,18.5,1,NA,34.7,1,5.1,0,,,NA,23.7,1,NA,,4,,,NA,22.6,36.4,30221LG,1501567200.0
HESPERO AGCM,52.310,-114.486,AB,15.0,0,NA,29.6,0,1.5,0,,,NA,23.4,1,NA,,7,,,NA,93.8,1.4,3023200,1501567200.0
HUSSAR AGDM,51.183,-112.500,AB,16.8,7,NA,32.6,3,4.1,6,,,NA,17.2,7,NA,,4,,,NA,42.2,13.8,3023402,1501567200.0
LACOMBE CDA 2,52.449,-113.756,AB,16.0,0,NA,30.9,0,1.8,0,,,NA,27.7,0,NA,,5,,,NA,70.3,9.6,3023722,1501567200.0
LEEDALE AGDM,52.553,-114.473,AB,14.4,11,NA,28.2,10,0.0,7,,,NA,4.8,12,NA,,2,,,NA,71.3,0.0,3023740,1501567200.0
LINDEN AGCM,51.619,-113.656,AB,15.3,1,NA,35.2,1,1.1,0,,,NA,34.8,2,NA,,5,,,NA,85.0,4.9,3023850,1501567200.0
MORRIN AGDM,51.660,-112.675,AB,16.5,1,NA,32.2,0,3.4,1,,,NA,33.8,1,NA,,7,,,NA,58.6,13.1,3024668,1501567200.0
OLDS AGDM,51.759,-114.085,AB,16.0,1,NA,33.1,0,3.9,1,,,NA,20.3,1,NA,,4,,,NA,68.0,7.7,3024925,1501567200.0
OYEN AGDM,51.383,-110.350,AB,17.1,8,NA,33.6,5,4.2,6,,,NA,39.5,8,NA,,4,,,NA,40.4,18.9,3024965,1501567200.0
POLLOCKVILLE AGDM,51.125,-111.705,AB,18.2,8,NA,34.7,5,3.6,5,,,NA,6.3,9,NA,,1,,,NA,25.1,28.6,3025243,1501567200.0
PRENTISS,52.433,-113.600,AB,16.4,1,NA,30.3,0,4.9,1,,,NA,30.9,1,NA,,4,,,NA,58.7,10.1,3025297,1501567200.0
RED DEER REGIONAL A,52.182,-113.894,AB,,,NA,,,,,0.0,0,NA,19.0,0,NA,0.0,7,,,NA,,,3025481,1501567200.0
SCHULER AGDM,50.307,-110.091,AB,18.0,2,NA,34.3,2,5.3,1,,,NA,23.5,2,NA,,3,,,NA,28.9,28.5,3025768,1501567200.0
SIBBALD WESTGARD,51.425,-110.146,AB,18.4,1,NA,35.5,1,4.5,1,0.0,1,NA,35.4,1,NA,0.0,6,,,NA,25.1,37.5,3025928,1501567200.0
THREE HILLS,51.768,-113.206,AB,15.5,6,NA,33.7,6,1.8,1,,,NA,26.4,6,NA,,5,,,NA,65.7,3.4,3026479,1501567200.0
SUNDRE A,51.778,-114.683,AB,14.9,0,NA,33.4,0,-1.1,0,,,NA,17.2,0,NA,,3,,,NA,99.6,3.2,3026KNQ,1501567200.0
WIMBORNE AGCM,51.936,-113.591,AB,15.6,0,NA,30.7,0,3.8,0,,,NA,26.5,1,NA,,6,,,NA,75.8,2.3,3027582,1501567200.0
AZURE,50.512,-114.013,AB,17.0,0,NA,34.0,0,2.1,0,,,NA,3.3,14,NA,,1,,,NA,50.6,18.5,3030450,1501567200.0
BARNWELL AGDM,49.800,-112.300,AB,18.3,3,NA,35.9,1,3.7,2,,,NA,4.1,5,NA,,3,,,NA,25.6,33.3,3030525,1501567200.0
BARONS AGCM,50.026,-113.224,AB,17.4,0,NA,35.2,0,2.1,0,,,NA,19.2,0,NA,,4,,,NA,42.2,24.2,3030529,1501567200.0
BASSANO AGCM,50.893,-112.465,AB,17.1,0,NA,35.9,0,0.0,0,,,NA,15.9,1,NA,,2,,,NA,48.6,21.7,3030540,1501567200.0
BLACK DIAMOND,50.707,-114.152,AB,16.1,0,NA,33.2,0,0.8,0,,,NA,0.0,27,NA,,0,,,NA,66.6,6.2,3030680,1501567200.0
BLOOD TRIBE AGDM,49.567,-113.050,AB,17.4,2,NA,35.7,1,2.1,1,,,NA,13.2,23,NA,,1,,,NA,44.3,28.0,3030720,1501567200.0
BOW ISLAND,49.734,-111.450,AB,19.2,0,NA,35.5,0,5.7,0,,,NA,15.8,1,NA,,3,,,NA,19.2,55.5,3030768,1501567200.0
BOW ISLAND IRRIGATION AGDM,49.867,-111.383,AB,19.6,0,NA,35.4,0,6.7,0,,,NA,13.5,3,NA,,3,,,NA,14.2,63.7,3030772,1501567200.0
BROCKET AGDM,49.617,-113.817,AB,18.2,1,NA,34.2,0,3.1,1,,,NA,3.1,1,NA,,2,,,NA,33.9,38.5,3030830,1501567200.0
BROOKS,50.555,-111.849,AB,18.0,1,NA,34.6,1,3.9,0,,,NA,5.1,1,NA,,2,,,NA,27.6,27.6,3030QLP,1501567200.0
CALGARY INTL A,51.123,-114.013,AB,17.5,1,NA,33.0,0,5.5,1,0.0,0,NA,30.8,0,NA,,6,,,NA,36.8,22.2,3031092,1501567200.0
CALGARY INT'L CS,51.109,-114.000,AB,17.0,0,NA,33.1,0,4.0,0,,,NA,31.8,0,NA,,5,,,NA,46.1,15.4,3031094,1501567200.0
CARDSTON,49.201,-113.286,AB,18.3,0,NA,34.9,0,2.6,0,,,NA,0.8,0,NA,,0,,,NA,32.3,40.7,3031322,1501567200.0
CARWAY,49.001,-113.376,AB,16.9,0,NA,31.8,0,2.3,0,,,NA,1.1,0,NA,,0,,,NA,57.3,24.4,3031402,1501567200.0
CHAMPION AGDM,50.282,-113.350,AB,17.4,0,NA,35.3,0,2.4,0,,,NA,9.9,0,NA,,4,,,NA,44.4,27.3,3031480,1501567200.0
CLARESHOLM,50.004,-113.639,AB,17.5,0,NA,34.3,0,1.3,0,,,NA,12.2,0,NA,,2,,,NA,43.3,26.3,3031640,1501567200.0
COP UPPER,51.076,-114.222,AB,17.9,1,NA,33.4,1,5.4,0,,,NA,0.0,29,NA,,0,,,NA,34.4,32.8,3031875,1501567200.0
ENCHANT AGDM,50.183,-112.433,AB,17.9,5,NA,35.4,4,3.5,2,,,NA,22.9,5,NA,,3,,,NA,25.4,21.8,3032422,1501567200.0
ETZIKOM AGCM,49.553,-111.054,AB,18.7,0,NA,35.2,0,2.7,0,,,NA,13.0,0,NA,,3,,,NA,29.0,51.5,3032450,1501567200.0
FINCASTLE AGDM,49.800,-112.033,AB,19.1,0,NA,35.8,0,4.7,0,,,NA,12.7,4,NA,,4,,,NA,16.4,50.7,3032550,1501567200.0
FOREMOST AGDM,49.483,-111.486,AB,17.9,9,NA,33.5,9,3.3,3,,,NA,4.4,9,NA,,1,,,NA,24.3,21.7,3032642,1501567200.0
FORT MACLEOD AGCM,49.786,-113.379,AB,17.8,0,NA,34.7,0,2.1,0,,,NA,7.3,17,NA,,2,,,NA,40.0,32.8,3032683,1501567200.0
GLEICHEN AGCM,50.934,-112.941,AB,17.4,2,NA,34.7,2,3.0,2,,,NA,14.2,3,NA,,3,,,NA,38.0,21.7,3032801,1501567200.0
GRASSY LAKE,49.874,-111.733,AB,19.0,2,NA,35.2,1,5.5,1,,,NA,15.3,2,NA,,3,,,NA,17.8,47.6,3032927,1501567200.0
IRON SPRINGS AGDM,49.900,-112.733,AB,18.1,3,NA,35.2,2,3.8,1,,,NA,13.6,6,NA,,3,,,NA,29.9,31.7,3033498,1501567200.0
IRVINE AGCM,49.989,-110.261,AB,20.1,0,NA,36.6,0,6.7,0,,,NA,13.9,0,NA,,4,,,NA,12.9,77.7,3033550,1501567200.0
LETHBRIDGE,49.630,-112.799,AB,18.7,5,NA,35.7,5,2.1,4,,,NA,10.8,5,NA,,1,,,NA,19.8,37.6,3033875,1501567200.0
LETHBRIDGE CDA,49.695,-112.768,AB,,,NA,,,,,,,NA,8.6,1,NA,0.0,2,,,NA,,,3033890,1501567200.0
LETHBRIDGE DEMO FARM AGDM,49.683,-112.750,AB,18.3,3,NA,35.5,2,3.5,1,,,NA,7.8,3,NA,,2,,,NA,25.3,32.5,3033897,1501567200.0
MEDICINE HAT,50.019,-110.721,AB,20.2,7,NA,35.4,7,7.7,6,,,NA,14.7,7,NA,,4,,,NA,6.7,58.7,3034479,1501567200.0
MEDICINE HAT RCS,50.025,-110.717,AB,20.2,0,NA,35.6,0,6.4,0,,,NA,17.2,0,NA,,3,,,NA,8.3,75.0,3034485,1501567200.0
MOSSLEIGH AGCM,50.673,-113.349,AB,16.8,0,NA,35.4,0,-0.7,0,,,NA,28.4,0,NA,,3,,,NA,53.0,14.6,3034577,1501567200.0
NIER AGDM,51.369,-114.099,AB,15.3,1,NA,32.3,0,1.7,1,,,NA,38.9,1,NA,,5,,,NA,88.8,7.2,3034795,1501567200.0
PINCHER CREEK,49.521,-113.997,AB,17.2,6,NA,32.1,6,1.6,5,,,NA,0.7,6,NA,,0,,,NA,39.2,19.1,3035198,1501567200.0
PINCHER CREEK CLIMATE,49.522,-114.005,AB,17.0,0,NA,32.4,0,1.5,0,,,NA,4.5,0,NA,,0,,,NA,52.0,20.8,3035208,1501567200.0
QUEENSTOWN,50.606,-112.983,AB,16.7,0,-0.4,35.0,0,2.5,0,0.0,0,0.0,10.6,0,22.0,0.0,2,,,NA,54.1,14.8,3035340,1501567200.0
QUEENSTOWN,50.598,-112.803,AB,17.6,1,NA,35.1,0,3.4,1,,,NA,12.9,1,NA,,3,,,NA,39.7,27.9,3035342,1501567200.0
RAYMOND AGDM,49.483,-112.683,AB,18.3,5,NA,35.5,4,3.0,1,,,NA,4.0,7,NA,,2,,,NA,28.7,37.1,3035422,1501567200.0
ROLLING HILLS AGCM,50.265,-111.701,AB,18.4,0,NA,35.8,0,3.1,0,,,NA,3.9,5,NA,,1,,,NA,28.3,40.7,3035530,1501567200.0
ROSEMARY AGDM,50.833,-112.050,AB,16.8,0,NA,35.6,0,0.0,0,,,NA,11.0,7,NA,,3,,,NA,50.9,14.3,3035650,1501567200.0
SEVEN PERSONS AGDM,49.917,-110.917,AB,19.5,0,NA,35.7,0,5.0,0,,,NA,16.4,4,NA,,4,,,NA,17.1,63.3,3035845,1501567200.0
STANDARD AGCM,51.228,-112.982,AB,17.8,0,NA,34.3,0,0.0,0,,,NA,19.9,5,NA,,3,,,NA,36.1,30.5,3036086,1501567200.0
STAVELY AAFC,50.183,-113.883,AB,17.7,0,NA,32.5,0,5.4,0,,,NA,17.1,0,NA,,3,,,NA,45.3,35.2,3036099,1501567200.0
STRATHMORE AGDM,51.033,-113.283,AB,17.3,0,NA,34.1,0,5.0,0,,,NA,11.8,5,NA,,3,,,NA,43.2,21.6,3036205,1501567200.0
TABER,49.792,-112.124,AB,20.9,17,NA,36.0,13,6.5,12,0.0,12,NA,15.8,12,NA,0.0,4,,,NA,1.9,42.1,3036360,1501567200.0
TRAVERS AGCM,50.304,-112.863,AB,18.4,0,NA,35.1,0,5.3,0,,,NA,21.9,0,NA,,4,,,NA,31.1,42.7,3036500,1501567200.0
VAUXHALL CDA CS,50.050,-112.133,AB,18.7,0,NA,35.1,0,4.9,0,,,NA,22.5,0,NA,,4,,,NA,21.2,43.6,3036682,1501567200.0
WRENTHAM AGDM,49.500,-112.117,AB,18.0,7,NA,32.9,5,4.2,4,,,NA,12.3,7,NA,,4,,,NA,27.8,27.7,3037675,1501567200.0
OKOTOKS,50.729,-113.961,AB,18.2,0,2.0,34.0,0,4.0,0,0.0,0,0.0,16.9,0,27.0,0.0,5,,,NA,25.7,32.7,303M9JM,1501567200.0
PICTURE BUTTE WEST,49.871,-112.788,AB,18.5,0,NA,35.0,0,3.5,0,0.0,0,NA,8.6,0,NA,0.0,4,,,NA,23.1,38.8,303N1G3,1501567200.0
DEL BONITA AGDM,49.050,-112.817,AB,16.7,1,NA,33.2,0,2.1,1,,,NA,3.0,2,NA,,1,,,NA,59.7,21.1,3042045,1501567200.0
MANYBERRIES AGCM,49.364,-110.678,AB,19.0,0,NA,33.7,0,2.1,0,,,NA,28.4,3,NA,,5,,,NA,26.6,56.1,3044203,1501567200.0
MASINASIN AGDM,49.137,-111.652,AB,18.9,7,NA,34.4,6,0.0,1,,,NA,3.8,9,NA,,1,,,NA,19.6,41.3,3044232,1501567200.0
MILK RIVER,49.133,-112.050,AB,18.5,0,NA,36.0,0,2.8,0,,,NA,0.0,0,NA,,0,,,NA,28.4,42.6,3044533,1501567200.0
ONEFOUR CDA,49.117,-110.467,AB,19.3,0,NA,33.8,0,5.3,0,,,NA,9.4,0,NA,,3,,,NA,15.9,57.2,3044923,1501567200.0
